VARIABLE	K	M	STATISTIC	VALUE
AWNC	1	10	max_original	2.39333e+08
AWNC	1	10	mean_original	4.48514e+06
AWNC	1	10	std_original	1.18331e+07
AWNC	1	10	min_reconstructed	-1.23692e+07
AWNC	1	10	max_reconstructed	6.95374e+07
AWNC	1	10	mean_reconstructed	4.48514e+06
AWNC	1	10	std_reconstructed	9.19979e+06
AWNC	1	10	max_error	0.816506
AWNC	1	10	rms_error	0.0310955
AWNC	1	10	correlation	0.777462
AWNC	1	10	srr	0.669029
AWNC	1	10	precisionbits	-0.707535
DTCOND	1	10	min_original	-0.000169804
DTCOND	1	10	max_original	0.000340467
DTCOND	1	10	mean_original	4.87043e-06
DTCOND	1	10	std_original	1.46683e-05
DTCOND	1	10	min_reconstructed	-7.29618e-05
DTCOND	1	10	max_reconstructed	0.000106182
DTCOND	1	10	mean_reconstructed	4.87043e-06
DTCOND	1	10	std_reconstructed	1.2683e-05
DTCOND	1	10	max_error	0.513767
DTCOND	1	10	rms_error	0.0144411
DTCOND	1	10	correlation	0.864654
DTCOND	1	10	srr	0.993186
DTCOND	1	10	precisionbits	-0.0391864
V	1	10	min_original	-21.459
V	1	10	max_original	23.0733
V	1	10	mean_original	0.0107813
V	1	10	std_original	2.24094
V	1	10	min_reconstructed	-17.2015
V	1	10	max_reconstructed	20.3807
V	1	10	mean_reconstructed	0.0107813
V	1	10	std_reconstructed	2.17729
V	1	10	max_error	0.143235
V	1	10	rms_error	0.0119086
V	1	10	correlation	0.971595
V	1	10	srr	2.07918
V	1	10	precisionbits	1.80355
CONCLD	1	10	min_original	0
CONCLD	1	10	max_original	0.234965
CONCLD	1	10	mean_original	0.0175247
CONCLD	1	10	std_original	0.0298164
CONCLD	1	10	min_reconstructed	-0.0399807
CONCLD	1	10	max_reconstructed	0.202936
CONCLD	1	10	mean_reconstructed	0.0175247
CONCLD	1	10	std_reconstructed	0.026076
CONCLD	1	10	max_error	0.59184
CONCLD	1	10	rms_error	0.0615367
CONCLD	1	10	correlation	0.874551
CONCLD	1	10	srr	1.04414
CONCLD	1	10	precisionbits	-0.24328
AWNI	1	10	min_original	0
AWNI	1	10	max_original	260675
AWNI	1	10	mean_original	3431.19
AWNI	1	10	std_original	8970.07
AWNI	1	10	min_reconstructed	-15967.5
AWNI	1	10	max_reconstructed	53361.4
AWNI	1	10	mean_reconstructed	3431.19
AWNI	1	10	std_reconstructed	6205.88
AWNI	1	10	max_error	0.822738
AWNI	1	10	rms_error	0.0248464
AWNI	1	10	correlation	0.691843
AWNI	1	10	srr	0.469834
AWNI	1	10	precisionbits	-0.718505
CMFDQR	1	10	min_original	0
CMFDQR	1	10	max_original	3.54263e-08
CMFDQR	1	10	mean_original	3.44481e-10
CMFDQR	1	10	std_original	1.46611e-09
CMFDQR	1	10	min_reconstructed	-2.71289e-09
CMFDQR	1	10	max_reconstructed	4.97452e-09
CMFDQR	1	10	mean_reconstructed	3.44481e-10
CMFDQR	1	10	std_reconstructed	7.26724e-10
CMFDQR	1	10	max_error	0.885498
CMFDQR	1	10	rms_error	0.0359428
CMFDQR	1	10	correlation	0.495683
CMFDQR	1	10	srr	0.203396
CMFDQR	1	10	precisionbits	-0.824562
NUMLIQ	1	10	min_original	0
NUMLIQ	1	10	max_original	1.10291e+08
NUMLIQ	1	10	mean_original	1.52682e+06
NUMLIQ	1	10	std_original	4.06015e+06
NUMLIQ	1	10	min_reconstructed	-4.29829e+06
NUMLIQ	1	10	max_reconstructed	2.46652e+07
NUMLIQ	1	10	mean_reconstructed	1.52682e+06
NUMLIQ	1	10	std_reconstructed	3.11046e+06
NUMLIQ	1	10	max_error	0.842499
NUMLIQ	1	10	rms_error	0.0236608
NUMLIQ	1	10	correlation	0.766095
NUMLIQ	1	10	srr	0.63772
NUMLIQ	1	10	precisionbits	-0.752746
ICWMR	1	10	min_original	0
ICWMR	1	10	max_original	0.000449792
ICWMR	1	10	mean_original	1.52678e-05
ICWMR	1	10	std_original	3.66208e-05
ICWMR	1	10	min_reconstructed	-5.43924e-05
ICWMR	1	10	max_reconstructed	0.000254454
ICWMR	1	10	mean_reconstructed	1.52678e-05
ICWMR	1	10	std_reconstructed	3.11099e-05
ICWMR	1	10	max_error	0.742598
ICWMR	1	10	rms_error	0.0429529
ICWMR	1	10	correlation	0.849514
ICWMR	1	10	srr	0.922577
ICWMR	1	10	precisionbits	-0.570653
H2SO4	1	10	min_original	1.81269e-17
H2SO4	1	10	max_original	9.24223e-12
H2SO4	1	10	mean_original	1.32776e-13
H2SO4	1	10	std_original	2.39386e-13
H2SO4	1	10	min_reconstructed	-2.55976e-13
H2SO4	1	10	max_reconstructed	5.24017e-13
H2SO4	1	10	mean_reconstructed	1.32776e-13
H2SO4	1	10	std_reconstructed	1.28434e-13
H2SO4	1	10	max_error	0.957759
H2SO4	1	10	rms_error	0.021858
H2SO4	1	10	correlation	0.536513
H2SO4	1	10	srr	0.244869
H2SO4	1	10	precisionbits	-0.937734
LCLOUD	1	10	min_original	0
LCLOUD	1	10	max_original	0.594302
LCLOUD	1	10	mean_original	0.0419948
LCLOUD	1	10	std_original	0.0731716
LCLOUD	1	10	min_reconstructed	-0.103357
LCLOUD	1	10	max_reconstructed	0.463431
LCLOUD	1	10	mean_reconstructed	0.0419948
LCLOUD	1	10	std_reconstructed	0.0692363
LCLOUD	1	10	max_error	0.449954
LCLOUD	1	10	rms_error	0.0398338
LCLOUD	1	10	correlation	0.946218
LCLOUD	1	10	srr	1.62802
LCLOUD	1	10	precisionbits	0.152151
ncl_a3	1	10	min_original	1.98896e-21
ncl_a3	1	10	max_original	4.03007e-08
ncl_a3	1	10	mean_original	2.65457e-09
ncl_a3	1	10	std_original	5.98545e-09
ncl_a3	1	10	min_reconstructed	-1.10579e-08
ncl_a3	1	10	max_reconstructed	3.58678e-08
ncl_a3	1	10	mean_reconstructed	2.65457e-09
ncl_a3	1	10	std_reconstructed	5.82551e-09
ncl_a3	1	10	max_error	0.284852
ncl_a3	1	10	rms_error	0.0341041
ncl_a3	1	10	correlation	0.973279
ncl_a3	1	10	srr	2.12264
ncl_a3	1	10	precisionbits	0.811717
ncl_a2	1	10	min_original	1.87074e-17
ncl_a2	1	10	max_original	1.61144e-11
ncl_a2	1	10	mean_original	4.98638e-13
ncl_a2	1	10	std_original	1.41688e-12
ncl_a2	1	10	min_reconstructed	-2.47599e-12
ncl_a2	1	10	max_reconstructed	8.57079e-12
ncl_a2	1	10	mean_reconstructed	4.98638e-13
ncl_a2	1	10	std_reconstructed	1.25282e-12
ncl_a2	1	10	max_error	0.484092
ncl_a2	1	10	rms_error	0.0410703
ncl_a2	1	10	correlation	0.884206
ncl_a2	1	10	srr	1.09821
ncl_a2	1	10	precisionbits	0.0466466
ncl_a1	1	10	min_original	1.72758e-14
ncl_a1	1	10	max_original	3.30491e-09
ncl_a1	1	10	mean_original	1.95335e-10
ncl_a1	1	10	std_original	3.79219e-10
ncl_a1	1	10	min_reconstructed	-6.6318e-10
ncl_a1	1	10	max_reconstructed	2.34072e-09
ncl_a1	1	10	mean_reconstructed	1.95335e-10
ncl_a1	1	10	std_reconstructed	3.69734e-10
ncl_a1	1	10	max_error	0.315145
ncl_a1	1	10	rms_error	0.0255028
ncl_a1	1	10	correlation	0.974988
ncl_a1	1	10	srr	2.1697
ncl_a1	1	10	precisionbits	0.665913
ICLDIWP	1	10	min_original	0
ICLDIWP	1	10	max_original	0.0950541
ICLDIWP	1	10	mean_original	0.00110906
ICLDIWP	1	10	std_original	0.00350802
ICLDIWP	1	10	min_reconstructed	-0.00524257
ICLDIWP	1	10	max_reconstructed	0.0162554
ICLDIWP	1	10	mean_reconstructed	0.00110906
ICLDIWP	1	10	std_reconstructed	0.00191525
ICLDIWP	1	10	max_error	0.897995
ICLDIWP	1	10	rms_error	0.0309198
ICLDIWP	1	10	correlation	0.545963
ICLDIWP	1	10	srr	0.255306
ICLDIWP	1	10	precisionbits	-0.84478
SL	1	10	min_original	239513
SL	1	10	max_original	608619
SL	1	10	mean_original	354188
SL	1	10	std_original	78818
SL	1	10	min_reconstructed	234128
SL	1	10	max_reconstructed	612917
SL	1	10	mean_reconstructed	354188
SL	1	10	std_reconstructed	78722.3
SL	1	10	max_error	0.0941241
SL	1	10	rms_error	0.0105194
SL	1	10	correlation	0.998786
SL	1	10	srr	4.34336
SL	1	10	precisionbits	2.40929
ICLDTWP	1	10	min_original	8.67362e-19
ICLDTWP	1	10	max_original	0.207316
ICLDTWP	1	10	mean_original	0.00628382
ICLDTWP	1	10	std_original	0.0135679
ICLDTWP	1	10	min_reconstructed	-0.0323273
ICLDTWP	1	10	max_reconstructed	0.0923371
ICLDTWP	1	10	mean_reconstructed	0.00628382
ICLDTWP	1	10	std_reconstructed	0.0106026
ICLDTWP	1	10	max_error	0.782877
ICLDTWP	1	10	rms_error	0.0408364
ICLDTWP	1	10	correlation	0.781445
ICLDTWP	1	10	srr	0.680441
ICLDTWP	1	10	precisionbits	-0.646858
so4_a1	1	10	min_original	1.05459e-13
so4_a1	1	10	max_original	7.74072e-09
so4_a1	1	10	mean_original	2.88004e-10
so4_a1	1	10	std_original	5.39813e-10
so4_a1	1	10	min_reconstructed	-6.66739e-10
so4_a1	1	10	max_reconstructed	2.34838e-09
so4_a1	1	10	mean_reconstructed	2.88004e-10
so4_a1	1	10	std_reconstructed	3.82318e-10
so4_a1	1	10	max_error	0.712138
so4_a1	1	10	rms_error	0.0492328
so4_a1	1	10	correlation	0.708242
so4_a1	1	10	srr	0.502321
so4_a1	1	10	precisionbits	-0.510229
so4_a2	1	10	min_original	3.03918e-14
so4_a2	1	10	max_original	6.92143e-10
so4_a2	1	10	mean_original	8.88842e-12
so4_a2	1	10	std_original	8.45485e-12
so4_a2	1	10	min_reconstructed	5.50266e-13
so4_a2	1	10	max_reconstructed	1.88996e-11
so4_a2	1	10	mean_reconstructed	8.88842e-12
so4_a2	1	10	std_reconstructed	2.27905e-12
so4_a2	1	10	max_error	0.98108
so4_a2	1	10	rms_error	0.0117638
so4_a2	1	10	correlation	0.269556
so4_a2	1	10	srr	0.054415
so4_a2	1	10	precisionbits	-0.972443
so4_a3	1	10	min_original	1.39714e-18
so4_a3	1	10	max_original	6.22364e-10
so4_a3	1	10	mean_original	6.56969e-12
so4_a3	1	10	std_original	2.5158e-11
so4_a3	1	10	min_reconstructed	-3.75702e-11
so4_a3	1	10	max_reconstructed	7.09154e-11
so4_a3	1	10	mean_reconstructed	6.56969e-12
so4_a3	1	10	std_reconstructed	1.27767e-11
so4_a3	1	10	max_error	0.895668
so4_a3	1	10	rms_error	0.0348222
so4_a3	1	10	correlation	0.507859
so4_a3	1	10	srr	0.215177
so4_a3	1	10	precisionbits	-0.841036
QRL	1	10	min_original	-9.41281e-05
QRL	1	10	max_original	2.64461e-05
QRL	1	10	mean_original	-1.72717e-05
QRL	1	10	std_original	1.18491e-05
QRL	1	10	min_reconstructed	-4.82391e-05
QRL	1	10	max_reconstructed	5.69432e-06
QRL	1	10	mean_reconstructed	-1.72717e-05
QRL	1	10	std_reconstructed	1.10868e-05
QRL	1	10	max_error	0.446869
QRL	1	10	rms_error	0.0346775
QRL	1	10	correlation	0.935672
QRL	1	10	srr	1.50278
QRL	1	10	precisionbits	0.162076
QRS	1	10	min_original	1.30266e-06
QRS	1	10	max_original	8.68339e-05
QRS	1	10	mean_original	9.59774e-06
QRS	1	10	std_original	9.92573e-06
QRS	1	10	min_reconstructed	-8.22768e-06
QRS	1	10	max_reconstructed	4.68178e-05
QRS	1	10	mean_reconstructed	9.59774e-06
QRS	1	10	std_reconstructed	9.49427e-06
QRS	1	10	max_error	0.794319
QRS	1	10	rms_error	0.0338432
QRS	1	10	correlation	0.956531
QRS	1	10	srr	1.77778
QRS	1	10	precisionbits	-0.66779
OMEGAT	1	10	min_original	-273.641
OMEGAT	1	10	max_original	201.497
OMEGAT	1	10	mean_original	-0.241871
OMEGAT	1	10	std_original	7.57238
OMEGAT	1	10	min_reconstructed	-21.7335
OMEGAT	1	10	max_reconstructed	8.1406
OMEGAT	1	10	mean_reconstructed	-0.241871
OMEGAT	1	10	std_reconstructed	2.63138
OMEGAT	1	10	max_error	0.556672
OMEGAT	1	10	rms_error	0.014944
OMEGAT	1	10	correlation	0.347497
OMEGAT	1	10	srr	0.0928308
OMEGAT	1	10	precisionbits	-0.154898
EXTINCT	1	10	min_original	1.05884e-11
EXTINCT	1	10	max_original	0.00257961
EXTINCT	1	10	mean_original	1.90591e-05
EXTINCT	1	10	std_original	4.32942e-05
EXTINCT	1	10	min_reconstructed	-4.30421e-05
EXTINCT	1	10	max_reconstructed	0.000193194
EXTINCT	1	10	mean_reconstructed	1.90591e-05
EXTINCT	1	10	std_reconstructed	3.31357e-05
EXTINCT	1	10	max_error	0.953213
EXTINCT	1	10	rms_error	0.0108017
EXTINCT	1	10	correlation	0.765362
EXTINCT	1	10	srr	0.635765
EXTINCT	1	10	precisionbits	-0.93087
CLOUD	1	10	min_original	1.38778e-17
CLOUD	1	10	max_original	0.895483
CLOUD	1	10	mean_original	0.112791
CLOUD	1	10	std_original	0.124784
CLOUD	1	10	min_reconstructed	-0.0519229
CLOUD	1	10	max_reconstructed	0.698433
CLOUD	1	10	mean_reconstructed	0.112791
CLOUD	1	10	std_reconstructed	0.119913
CLOUD	1	10	max_error	0.453777
CLOUD	1	10	rms_error	0.0385544
CLOUD	1	10	correlation	0.960963
CLOUD	1	10	srr	1.85373
CLOUD	1	10	precisionbits	0.139946
FREQR	1	10	min_original	0
FREQR	1	10	max_original	0.968037
FREQR	1	10	mean_original	0.0644614
FREQR	1	10	std_original	0.119078
FREQR	1	10	min_reconstructed	-0.100557
FREQR	1	10	max_reconstructed	0.751166
FREQR	1	10	mean_reconstructed	0.0644614
FREQR	1	10	std_reconstructed	0.110173
FREQR	1	10	max_error	0.406201
FREQR	1	10	rms_error	0.046674
FREQR	1	10	correlation	0.925219
FREQR	1	10	srr	1.39808
FREQR	1	10	precisionbits	0.299734
SO2	1	10	min_original	3.78173e-17
SO2	1	10	max_original	2.89686e-08
SO2	1	10	mean_original	1.48396e-10
SO2	1	10	std_original	6.63667e-10
SO2	1	10	min_reconstructed	-1.13815e-09
SO2	1	10	max_reconstructed	2.42875e-09
SO2	1	10	mean_reconstructed	1.48396e-10
SO2	1	10	std_reconstructed	3.60784e-10
SO2	1	10	max_error	0.931254
SO2	1	10	rms_error	0.0192289
SO2	1	10	correlation	0.543621
SO2	1	10	srr	0.252689
SO2	1	10	precisionbits	-0.897247
VT	1	10	min_original	-4583.83
VT	1	10	max_original	5018.16
VT	1	10	mean_original	3.6991
VT	1	10	std_original	524.52
VT	1	10	min_reconstructed	-4087.52
VT	1	10	max_reconstructed	4834.06
VT	1	10	mean_reconstructed	3.6991
VT	1	10	std_reconstructed	517.581
VT	1	10	max_error	0.117118
VT	1	10	rms_error	0.00885608
VT	1	10	correlation	0.986771
VT	1	10	srr	2.62485
VT	1	10	precisionbits	2.09396
VU	1	10	min_original	-928.716
VU	1	10	max_original	931.203
VU	1	10	mean_original	-0.499133
VU	1	10	std_original	67.8689
VU	1	10	min_reconstructed	-351.173
VU	1	10	max_reconstructed	394.095
VU	1	10	mean_reconstructed	-0.499133
VU	1	10	std_reconstructed	44.0103
VU	1	10	max_error	0.381128
VU	1	10	rms_error	0.0277781
VU	1	10	correlation	0.648461
VU	1	10	srr	0.393561
VU	1	10	precisionbits	0.391651
VV	1	10	min_original	0.551784
VV	1	10	max_original	1535.09
VV	1	10	mean_original	68.4764
VV	1	10	std_original	78.7074
VV	1	10	min_reconstructed	-59.6839
VV	1	10	max_reconstructed	363.054
VV	1	10	mean_reconstructed	68.4764
VV	1	10	std_reconstructed	59.5694
VV	1	10	max_error	0.903576
VV	1	10	rms_error	0.0335232
VV	1	10	correlation	0.756847
VV	1	10	srr	0.613536
VV	1	10	precisionbits	-0.853718
U	1	10	min_original	-25.5835
U	1	10	max_original	54.481
U	1	10	mean_original	6.39345
U	1	10	std_original	12.1973
U	1	10	min_reconstructed	-23.9182
U	1	10	max_reconstructed	60.8939
U	1	10	mean_reconstructed	6.39345
U	1	10	std_reconstructed	12.1585
U	1	10	max_error	0.103999
U	1	10	rms_error	0.0121529
U	1	10	correlation	0.996813
U	1	10	srr	3.64796
U	1	10	precisionbits	2.26535
CMFDT	1	10	min_original	-2.48298e-05
CMFDT	1	10	max_original	0.000243036
CMFDT	1	10	mean_original	5.91625e-06
CMFDT	1	10	std_original	1.69301e-05
CMFDT	1	10	min_reconstructed	-3.52977e-05
CMFDT	1	10	max_reconstructed	0.000106181
CMFDT	1	10	mean_reconstructed	5.91625e-06
CMFDT	1	10	std_reconstructed	1.4684e-05
CMFDT	1	10	max_error	0.661504
CMFDT	1	10	rms_error	0.0314579
CMFDT	1	10	correlation	0.867335
CMFDT	1	10	srr	1.00658
CMFDT	1	10	precisionbits	-0.403822
AQRAIN	1	10	min_original	0
AQRAIN	1	10	max_original	0.000228656
AQRAIN	1	10	mean_original	1.94794e-06
AQRAIN	1	10	std_original	4.64017e-06
AQRAIN	1	10	min_reconstructed	-4.59561e-06
AQRAIN	1	10	max_reconstructed	2.14408e-05
AQRAIN	1	10	mean_reconstructed	1.94794e-06
AQRAIN	1	10	std_reconstructed	3.43692e-06
AQRAIN	1	10	max_error	0.915042
AQRAIN	1	10	rms_error	0.013634
AQRAIN	1	10	correlation	0.740687
AQRAIN	1	10	srr	0.573788
AQRAIN	1	10	precisionbits	-0.871909
QT	1	10	min_original	1.24165e-06
QT	1	10	max_original	0.0185206
QT	1	10	mean_original	0.0025933
QT	1	10	std_original	0.00428874
QT	1	10	min_reconstructed	-0.00141175
QT	1	10	max_reconstructed	0.0174797
QT	1	10	mean_reconstructed	0.0025933
QT	1	10	std_reconstructed	0.00421721
QT	1	10	max_error	0.239416
QT	1	10	rms_error	0.0421183
QT	1	10	correlation	0.983322
QT	1	10	srr	2.459
QT	1	10	precisionbits	1.06241
dgnw_a02	1	10	min_original	2.33851e-08
dgnw_a02	1	10	max_original	8.80724e-08
dgnw_a02	1	10	mean_original	4.03716e-08
dgnw_a02	1	10	std_original	1.18482e-08
dgnw_a02	1	10	min_reconstructed	2.23211e-08
dgnw_a02	1	10	max_reconstructed	8.6487e-08
dgnw_a02	1	10	mean_reconstructed	4.03716e-08
dgnw_a02	1	10	std_reconstructed	1.17544e-08
dgnw_a02	1	10	max_error	0.245154
dgnw_a02	1	10	rms_error	0.0230014
dgnw_a02	1	10	correlation	0.992084
dgnw_a02	1	10	srr	2.99332
dgnw_a02	1	10	precisionbits	1.02824
dgnw_a03	1	10	min_original	1.00006e-06
dgnw_a03	1	10	max_original	4.44914e-06
dgnw_a03	1	10	mean_original	1.5659e-06
dgnw_a03	1	10	std_original	6.79075e-07
dgnw_a03	1	10	min_reconstructed	9.15982e-07
dgnw_a03	1	10	max_reconstructed	4.07696e-06
dgnw_a03	1	10	mean_reconstructed	1.5659e-06
dgnw_a03	1	10	std_reconstructed	6.64515e-07
dgnw_a03	1	10	max_error	0.464961
dgnw_a03	1	10	rms_error	0.0405519
dgnw_a03	1	10	correlation	0.978559
dgnw_a03	1	10	srr	2.27952
dgnw_a03	1	10	precisionbits	0.104818
SOAG	1	10	min_original	3.37808e-20
SOAG	1	10	max_original	2.14354e-09
SOAG	1	10	mean_original	2.86189e-11
SOAG	1	10	std_original	8.6735e-11
SOAG	1	10	min_reconstructed	-1.62991e-10
SOAG	1	10	max_reconstructed	3.73869e-10
SOAG	1	10	mean_reconstructed	2.86189e-11
SOAG	1	10	std_reconstructed	6.49531e-11
SOAG	1	10	max_error	0.86776
SOAG	1	10	rms_error	0.0268159
SOAG	1	10	correlation	0.748868
SOAG	1	10	srr	0.59353
SOAG	1	10	precisionbits	-0.795369
dgnw_a01	1	10	min_original	4.92289e-08
dgnw_a01	1	10	max_original	4.81925e-07
dgnw_a01	1	10	mean_original	1.66719e-07
dgnw_a01	1	10	std_original	7.7506e-08
dgnw_a01	1	10	min_reconstructed	3.33045e-08
dgnw_a01	1	10	max_reconstructed	5.30257e-07
dgnw_a01	1	10	mean_reconstructed	1.66719e-07
dgnw_a01	1	10	std_reconstructed	7.63224e-08
dgnw_a01	1	10	max_error	0.281146
dgnw_a01	1	10	rms_error	0.0311838
dgnw_a01	1	10	correlation	0.984729
dgnw_a01	1	10	srr	2.52208
dgnw_a01	1	10	precisionbits	0.830607
QC	1	10	min_original	0
QC	1	10	max_original	8.70183e-08
QC	1	10	mean_original	1.93327e-09
QC	1	10	std_original	5.52514e-09
QC	1	10	min_reconstructed	-1.10198e-08
QC	1	10	max_reconstructed	3.49357e-08
QC	1	10	mean_reconstructed	1.93327e-09
QC	1	10	std_reconstructed	4.58899e-09
QC	1	10	max_error	0.638656
QC	1	10	rms_error	0.035361
QC	1	10	correlation	0.830567
QC	1	10	srr	0.844461
QC	1	10	precisionbits	-0.353112
CCN3	1	20	min_original	3.37544e-05
CCN3	1	20	max_original	1237.94
CCN3	1	20	mean_original	26.6431
CCN3	1	20	std_original	55.6838
CCN3	1	20	min_reconstructed	-51.2912
CCN3	1	20	max_reconstructed	492.746
CCN3	1	20	mean_reconstructed	26.6431
CCN3	1	20	std_reconstructed	52.2655
CCN3	1	20	max_error	0.633036
CCN3	1	20	rms_error	0.0155173
CCN3	1	20	correlation	0.938613
CCN3	1	20	srr	1.53545
CCN3	1	20	precisionbits	-0.340359
dst_a1	1	20	min_original	3.56598e-14
dst_a1	1	20	max_original	1.95292e-07
dst_a1	1	20	mean_original	6.50608e-10
dst_a1	1	20	std_original	3.33261e-09
dst_a1	1	20	min_reconstructed	-6.39179e-09
dst_a1	1	20	max_reconstructed	4.23085e-08
dst_a1	1	20	mean_reconstructed	6.50608e-10
dst_a1	1	20	std_reconstructed	2.52837e-09
dst_a1	1	20	max_error	0.797384
dst_a1	1	20	rms_error	0.0111172
dst_a1	1	20	correlation	0.758675
dst_a1	1	20	srr	0.61823
dst_a1	1	20	precisionbits	-0.673346
dst_a3	1	20	min_original	9.76073e-22
dst_a3	1	20	max_original	4.80757e-06
dst_a3	1	20	mean_original	8.21532e-09
dst_a3	1	20	std_original	5.82361e-08
dst_a3	1	20	min_reconstructed	-1.16756e-07
dst_a3	1	20	max_reconstructed	6.84629e-07
dst_a3	1	20	mean_reconstructed	8.21532e-09
dst_a3	1	20	std_reconstructed	4.05548e-08
dst_a3	1	20	max_error	0.857594
dst_a3	1	20	rms_error	0.00869341
dst_a3	1	20	correlation	0.696386
dst_a3	1	20	srr	0.478612
dst_a3	1	20	precisionbits	-0.778366
CLDICE	1	20	min_original	0
CLDICE	1	20	max_original	7.20326e-05
CLDICE	1	20	mean_original	7.17942e-07
CLDICE	1	20	std_original	1.7575e-06
CLDICE	1	20	min_reconstructed	-2.6517e-06
CLDICE	1	20	max_reconstructed	2.01171e-05
CLDICE	1	20	mean_reconstructed	7.17942e-07
CLDICE	1	20	std_reconstructed	1.48249e-06
CLDICE	1	20	max_error	0.720723
CLDICE	1	20	rms_error	0.0131046
CLDICE	1	20	correlation	0.843518
CLDICE	1	20	srr	0.896736
CLDICE	1	20	precisionbits	-0.527516
IWC	1	20	min_original	0
IWC	1	20	max_original	4.12265e-05
IWC	1	20	mean_original	7.71055e-07
IWC	1	20	std_original	2.23987e-06
IWC	1	20	min_reconstructed	-7.05934e-06
IWC	1	20	max_reconstructed	3.0001e-05
IWC	1	20	mean_reconstructed	7.71055e-07
IWC	1	20	std_reconstructed	2.03023e-06
IWC	1	20	max_error	0.453502
IWC	1	20	rms_error	0.0229498
IWC	1	20	correlation	0.906405
IWC	1	20	srr	1.24328
IWC	1	20	precisionbits	0.14082
CLDLIQ	1	20	min_original	0
CLDLIQ	1	20	max_original	0.00016955
CLDLIQ	1	20	mean_original	3.0711e-06
CLDLIQ	1	20	std_original	7.7193e-06
CLDLIQ	1	20	min_reconstructed	-7.97252e-06
CLDLIQ	1	20	max_reconstructed	8.27311e-05
CLDLIQ	1	20	mean_reconstructed	3.0711e-06
CLDLIQ	1	20	std_reconstructed	7.21534e-06
CLDLIQ	1	20	max_error	0.530322
CLDLIQ	1	20	rms_error	0.0161808
CLDLIQ	1	20	correlation	0.934714
CLDLIQ	1	20	srr	1.49248
CLDLIQ	1	20	precisionbits	-0.0849405
DCQ	1	20	min_original	-1.92217e-07
DCQ	1	20	max_original	4.15146e-08
DCQ	1	20	mean_original	-3.7514e-09
DCQ	1	20	std_original	1.08604e-08
DCQ	1	20	min_reconstructed	-1.2917e-07
DCQ	1	20	max_reconstructed	4.12372e-08
DCQ	1	20	mean_reconstructed	-3.7514e-09
DCQ	1	20	std_reconstructed	1.00954e-08
DCQ	1	20	max_error	0.496257
DCQ	1	20	rms_error	0.0171294
DCQ	1	20	correlation	0.929568
DCQ	1	20	srr	1.43967
DCQ	1	20	precisionbits	0.0108415
T	1	20	min_original	189.082
T	1	20	max_original	303.072
T	1	20	mean_original	242.867
T	1	20	std_original	32.7865
T	1	20	min_reconstructed	188.218
T	1	20	max_reconstructed	308.139
T	1	20	mean_reconstructed	242.867
T	1	20	std_reconstructed	32.7759
T	1	20	max_error	0.0829563
T	1	20	rms_error	0.00731707
T	1	20	correlation	0.999676
T	1	20	srr	5.29679
T	1	20	precisionbits	2.5915
CMFDQ	1	20	min_original	-1.88457e-07
CMFDQ	1	20	max_original	3.40484e-08
CMFDQ	1	20	mean_original	-3.21044e-09
CMFDQ	1	20	std_original	1.04241e-08
CMFDQ	1	20	min_reconstructed	-1.1593e-07
CMFDQ	1	20	max_reconstructed	2.40333e-08
CMFDQ	1	20	mean_reconstructed	-3.21044e-09
CMFDQ	1	20	std_reconstructed	9.86848e-09
CMFDQ	1	20	max_error	0.347461
CMFDQ	1	20	rms_error	0.0150906
CMFDQ	1	20	correlation	0.946701
CMFDQ	1	20	srr	1.63436
CMFDQ	1	20	precisionbits	0.525077
pom_a1	1	20	min_original	1.37156e-14
pom_a1	1	20	max_original	2.42032e-08
pom_a1	1	20	mean_original	1.16573e-10
pom_a1	1	20	std_original	4.27212e-10
pom_a1	1	20	min_reconstructed	-7.54358e-10
pom_a1	1	20	max_reconstructed	3.07912e-09
pom_a1	1	20	mean_reconstructed	1.16573e-10
pom_a1	1	20	std_reconstructed	3.02508e-10
pom_a1	1	20	max_error	0.872781
pom_a1	1	20	rms_error	0.0124637
pom_a1	1	20	correlation	0.708097
pom_a1	1	20	srr	0.502025
pom_a1	1	20	precisionbits	-0.803692
wat_a2	1	20	min_original	0
wat_a2	1	20	max_original	9.04323e-10
wat_a2	1	20	mean_original	5.97573e-12
wat_a2	1	20	std_original	1.39623e-11
wat_a2	1	20	min_reconstructed	-1.41072e-11
wat_a2	1	20	max_reconstructed	7.29842e-11
wat_a2	1	20	mean_reconstructed	5.97573e-12
wat_a2	1	20	std_reconstructed	1.12736e-11
wat_a2	1	20	max_error	0.943822
wat_a2	1	20	rms_error	0.00910862
wat_a2	1	20	correlation	0.807434
wat_a2	1	20	srr	0.761317
wat_a2	1	20	precisionbits	-0.916586
wat_a3	1	20	min_original	0
wat_a3	1	20	max_original	2.6321e-07
wat_a3	1	20	mean_original	1.14976e-08
wat_a3	1	20	std_original	2.89249e-08
wat_a3	1	20	min_reconstructed	-2.56601e-08
wat_a3	1	20	max_reconstructed	2.19903e-07
wat_a3	1	20	mean_reconstructed	1.14976e-08
wat_a3	1	20	std_reconstructed	2.8491e-08
wat_a3	1	20	max_error	0.416703
wat_a3	1	20	rms_error	0.0189645
wat_a3	1	20	correlation	0.984997
wat_a3	1	20	srr	2.53472
wat_a3	1	20	precisionbits	0.262908
wat_a1	1	20	min_original	0
wat_a1	1	20	max_original	2.98927e-08
wat_a1	1	20	mean_original	1.11377e-09
